UserID;Gender;Age;CAP;Work;CAP_puliti.Provincia
3793;M;16;84070;Studente;SA
3900;F;40;84070;Ingegnere;SA
3958;M;45;84070;Data Engineer;SA
4196;M;16;84070;Studente;SA
4206;F;15;84070;Studente;SA
4238;M;65;84070;Attore;SA
4286;M;18;84070;Programmatore;SA
4294;M;31;84070;Studente;SA
4309;M;37;84070;Disoccupato;SA
4319;M;61;84070;Data Engineer;SA
4334;M;25;84070;Dirigente;SA
4338;F;29;84070;Insegnante;SA
4344;M;28;84070;Dirigente;SA
4348;M;49;84070;Disoccupato;SA
4398;F;48;84070;Data Analyst;SA
4408;F;20;84070;Operaio;SA
4431;M;48;84070;Ingegnere;SA
4441;M;38;84070;Data Analyst;SA
4631;M;47;84070;Data Analyst;SA
4820;M;47;84070;Infermiere;SA
4854;F;21;84070;Architetto;SA
4866;M;49;84070;Avvocato;SA
4904;M;22;84070;Autista;SA
5102;M;21;84070;Avvocato;SA
5215;F;13;84070;Studente;SA
5246;F;27;84070;Disoccupato;SA
5306;F;48;84070;Programmatore;SA
5319;M;20;84070;Programmatore;SA
5373;M;15;84070;Studente;SA
5409;M;53;84070;Dirigente;SA
5635;F;38;84070;Data Scientis;SA
5648;M;54;84070;Programmatore;SA
5669;M;18;84070;Dirigente;SA
5784;M;31;84070;Studente;SA
5815;M;62;84070;Impiegato;SA
5819;M;19;84070;Ricercatore;SA
6014;M;40;84070;Dirigente;SA
66;M;28;67069;Atleta;AQ
79;F;63;67069;Disoccupato;AQ
244;M;48;67069;Data Engineer;AQ
306;M;34;67069;Disoccupato;AQ
456;M;45;67069;Disoccupato;AQ
458;M;52;67069;Attore;AQ
461;M;25;67069;Data Engineer;AQ
505;M;33;67069;Programmatore;AQ
536;M;40;67069;Impiegato;AQ
594;F;30;67069;Architetto;AQ
657;F;33;67069;Architetto;AQ
894;M;57;67069;Data Analyst;AQ
997;M;65;67069;Musicista;AQ
1029;M;36;67069;Disoccupato;AQ
1141;F;36;67069;Direttore;AQ
1240;F;26;67069;Ingegnere;AQ
1252;M;61;67069;Architetto;AQ
1331;M;19;67069;Disoccupato;AQ
1359;M;30;67069;Dirigente;AQ
1644;M;42;67069;Avvocato;AQ
1730;F;49;67069;Data Analyst;AQ
1824;F;64;67069;Data Analyst;AQ
1856;M;41;67069;Data Engineer;AQ
1963;F;23;67069;Data Scientis;AQ
1993;M;58;67069;Programmatore;AQ
2137;F;51;67069;Studente;AQ
2257;F;10;67069;Studente;AQ
2285;F;51;67069;Studente;AQ
2308;F;34;67069;Attore;AQ
2361;M;19;67069;Data Engineer;AQ
2368;F;28;67069;Architetto;AQ
2420;M;61;67069;Data Engineer;AQ
2441;F;11;67069;Studente;AQ
2475;F;47;67069;Atleta;AQ
2572;M;20;67069;Ingegnere;AQ
2574;M;21;67069;Ricercatore;AQ
2677;F;30;67069;Data Engineer;AQ
2695;M;60;67069;Infermiere;AQ
2792;M;12;67069;Studente;AQ
3042;M;33;67069;Dirigente;AQ
3197;F;49;67069;Ingegnere;AQ
3231;M;19;67069;Data Engineer;AQ
3299;F;28;67069;Data Analyst;AQ
3358;F;10;67069;Studente;AQ
3518;F;13;67069;Studente;AQ
3675;M;64;67069;Data Engineer;AQ
3709;M;64;67069;Avvocato;AQ
3713;F;32;67069;Data Engineer;AQ
3784;F;65;67069;Dirigente;AQ
3806;M;17;67069;Studente;AQ
4128;M;52;67069;Ricercatore;AQ
4389;M;47;67069;Data Analyst;AQ
4412;M;19;67069;Data Analyst;AQ
4654;M;57;67069;Impiegato;AQ
4667;M;33;67069;Ingegnere;AQ
4884;M;37;67069;Ingegnere;AQ
4923;M;44;67069;Atleta;AQ
4926;M;40;67069;Studente;AQ
5043;F;17;67069;Studente;AQ
5286;M;62;67069;Attore;AQ
5328;F;54;67069;Data Analyst;AQ
5343;F;34;67069;Data Scientis;AQ
5407;F;15;67069;Studente;AQ
5431;M;63;67069;Dirigente;AQ
5448;M;62;67069;Musicista;AQ
5455;F;15;67069;Studente;AQ
5521;F;51;67069;Ricercatore;AQ
5576;M;28;67069;Data Analyst;AQ
5720;M;50;67069;Disoccupato;AQ
5776;M;33;67069;Avvocato;AQ
5852;F;65;67069;Dirigente;AQ
82;M;25;33030;Programmatore;UD
104;M;56;33030;Avvocato;UD
203;F;41;33030;Data Analyst;UD
212;M;45;33030;Attore;UD
267;M;42;33030;Avvocato;UD
434;F;31;33030;Direttore;UD
443;M;35;33030;Direttore;UD
521;M;9;33030;Studente;UD
695;F;61;33030;Dirigente;UD
716;M;31;33030;Data Analyst;UD
719;M;55;33030;Disoccupato;UD
812;M;46;33030;Ricercatore;UD
916;F;30;33030;Dirigente;UD
964;M;33;33030;Data Engineer;UD
967;F;60;33030;Disoccupato;UD
1027;M;34;33030;Data Analyst;UD
1201;M;39;33030;Data Analyst;UD
1275;M;39;33030;Programmatore;UD
1287;F;55;33030;Data Engineer;UD
1307;M;27;33030;Architetto;UD
1387;F;10;33030;Studente;UD
1481;M;31;33030;Programmatore;UD
1482;M;14;33030;Studente;UD
1549;M;27;33030;Ricercatore;UD
1616;M;48;33030;Disoccupato;UD
1636;F;48;33030;Musicista;UD
1658;F;62;33030;Ricercatore;UD
1700;M;40;33030;Impiegato;UD
1766;F;26;33030;Disoccupato;UD
1872;M;49;33030;Impiegato;UD
1965;M;22;33030;Programmatore;UD
1969;F;46;33030;Direttore;UD
2003;M;27;33030;Studente;UD
2039;M;18;33030;Attore;UD
2051;M;52;33030;Data Engineer;UD
2444;F;45;33030;Data Analyst;UD
2514;M;19;33030;Ingegnere;UD
2521;M;10;33030;Studente;UD
2530;M;22;33030;Disoccupato;UD
2594;M;56;33030;Data Engineer;UD
2758;M;42;33030;Dottore;UD
2822;M;38;33030;Data Engineer;UD
2920;M;25;33030;Operaio;UD
2922;M;40;33030;Programmatore;UD
2973;F;49;33030;Data Analyst;UD
3152;M;45;33030;Data Analyst;UD
3249;F;21;33030;Data Analyst;UD
3286;F;64;33030;Data Engineer;UD
3316;M;60;33030;Musicista;UD
3443;F;64;33030;Programmatore;UD
3493;M;38;33030;Programmatore;UD
3655;F;56;33030;Data Engineer;UD
3763;M;26;33030;Operaio;UD
3817;M;43;33030;Direttore;UD
3820;M;20;33030;Programmatore;UD
4001;F;27;33030;Dirigente;UD
4159;F;39;33030;Data Scientis;UD
4230;M;61;33030;Architetto;UD
4460;M;63;33030;Ingegnere;UD
4645;F;62;33030;Ricercatore;UD
4827;M;60;33030;Disoccupato;UD
4836;F;12;33030;Studente;UD
5100;M;9;33030;Studente;UD
5154;M;38;33030;Attore;UD
5316;M;16;33030;Studente;UD
5472;M;16;33030;Studente;UD
5485;M;9;33030;Studente;UD
5583;M;65;33030;Autista;UD
5629;M;60;33030;Ingegnere;UD
5686;M;48;33030;Attore;UD
5722;M;62;33030;Impiegato;UD
5910;F;63;33030;Impiegato;UD
5944;F;59;33030;Studente;UD
5982;M;40;33030;Dirigente;UD
29;M;24;83030;Data Engineer;AV
36;M;19;83030;Direttore;AV
262;F;10;83030;Studente;AV
279;M;64;83030;Ingegnere;AV
309;M;42;83030;Data Analyst;AV
534;M;10;83030;Studente;AV
580;M;36;83030;Studente;AV
609;M;50;83030;Data Engineer;AV
672;M;33;83030;Data Engineer;AV
690;M;17;83030;Studente;AV
797;F;32;83030;Data Engineer;AV
848;M;22;83030;Autista;AV
928;F;42;83030;Attore;AV
968;M;14;83030;Studente;AV
1151;M;44;83030;Autista;AV
1235;F;38;83030;Data Engineer;AV
1259;M;13;83030;Studente;AV
1260;M;35;83030;Programmatore;AV
1369;M;33;83030;Insegnante;AV
1370;M;44;83030;Operaio;AV
1382;F;25;83030;Dirigente;AV
1401;F;27;83030;Dirigente;AV
1430;M;54;83030;Data Analyst;AV
1468;M;30;83030;Ingegnere;AV
1546;M;43;83030;Data Analyst;AV
1594;F;31;83030;Impiegato;AV
1626;M;53;83030;Data Analyst;AV
1638;F;19;83030;Programmatore;AV
1655;M;24;83030;Data Analyst;AV
1665;M;30;83030;Programmatore;AV
1692;M;11;83030;Studente;AV
1713;M;26;83030;Disoccupato;AV
1719;M;13;83030;Studente;AV
1735;M;51;83030;Impiegato;AV
1736;M;27;83030;Dottore;AV
1877;F;45;83030;Impiegato;AV
1896;M;51;83030;Architetto;AV
1924;F;65;83030;Ricercatore;AV
1925;M;17;83030;Studente;AV
1978;M;23;83030;Studente;AV
1985;M;29;83030;Avvocato;AV
1987;M;18;83030;Programmatore;AV
2012;M;63;83030;Data Analyst;AV
2071;M;17;83030;Studente;AV
2072;F;15;83030;Studente;AV
2135;M;37;83030;Dirigente;AV
2146;M;52;83030;Operaio;AV
2175;M;13;83030;Studente;AV
2181;M;17;83030;Studente;AV
2200;M;54;83030;Dirigente;AV
2202;F;32;83030;Studente;AV
2247;M;38;83030;Operaio;AV
2265;M;64;83030;Architetto;AV
2280;M;35;83030;Ricercatore;AV
2339;F;14;83030;Studente;AV
2381;F;64;83030;Data Scientis;AV
2450;M;16;83030;Studente;AV
2481;M;36;83030;Ingegnere;AV
2483;M;19;83030;Architetto;AV
2524;F;64;83030;Data Scientis;AV
2552;F;12;83030;Studente;AV
2559;M;51;83030;Studente;AV
2623;M;21;83030;Dirigente;AV
2642;M;43;83030;Disoccupato;AV
2656;M;40;83030;Architetto;AV
2664;M;37;83030;Data Engineer;AV
2668;F;48;83030;Data Analyst;AV
2687;M;32;83030;Studente;AV
2738;F;62;83030;Operaio;AV
2754;M;59;83030;Avvocato;AV
2788;M;36;83030;Dirigente;AV
2807;F;30;83030;Infermiere;AV
2921;M;18;83030;Dirigente;AV
2925;F;32;83030;Data Analyst;AV
2974;M;15;83030;Studente;AV
3052;M;39;83030;Avvocato;AV
3102;M;15;83030;Studente;AV
3106;M;33;83030;Disoccupato;AV
3118;M;33;83030;Disoccupato;AV
3161;M;38;83030;Data Engineer;AV
3265;M;47;83030;Autista;AV
3270;M;19;83030;Infermiere;AV
3290;M;33;83030;Ingegnere;AV
3336;M;32;83030;Programmatore;AV
3375;M;11;83030;Studente;AV
3442;M;13;83030;Studente;AV
3496;M;17;83030;Studente;AV
3591;M;58;83030;Ricercatore;AV
3629;F;46;83030;Data Engineer;AV
3728;M;55;83030;Data Analyst;AV
3838;F;60;83030;Ingegnere;AV
3843;F;9;83030;Studente;AV
3853;M;64;83030;Ingegnere;AV
3897;M;37;83030;Programmatore;AV
3907;F;13;83030;Studente;AV
3914;M;56;83030;Data Analyst;AV
3930;M;56;83030;Direttore;AV
3963;M;48;83030;Impiegato;AV
3983;M;26;83030;Disoccupato;AV
3993;M;12;83030;Studente;AV
4021;M;14;83030;Studente;AV
4022;M;33;83030;Ingegnere;AV
4054;M;61;83030;Direttore;AV
4066;M;9;83030;Studente;AV
4102;M;58;83030;Studente;AV
4119;M;17;83030;Studente;AV
4171;M;28;83030;Attore;AV
4189;M;14;83030;Studente;AV
4207;M;61;83030;Dirigente;AV
4251;M;9;83030;Studente;AV
4267;M;23;83030;Data Engineer;AV
4278;F;10;83030;Studente;AV
4393;M;43;83030;Data Analyst;AV
4425;M;52;83030;Data Engineer;AV
4448;M;34;83030;Ingegnere;AV
4462;F;30;83030;Disoccupato;AV
4535;M;53;83030;Musicista;AV
4547;M;45;83030;Avvocato;AV
4725;M;40;83030;Insegnante;AV
4741;M;40;83030;Data Engineer;AV
4918;F;29;83030;Avvocato;AV
4942;M;65;83030;Avvocato;AV
4976;M;45;83030;Infermiere;AV
5064;M;63;83030;Data Analyst;AV
5199;F;47;83030;Dirigente;AV
5222;M;52;83030;Avvocato;AV
5240;F;24;83030;Disoccupato;AV
5304;F;10;83030;Studente;AV
5307;M;49;83030;Insegnante;AV
5322;M;13;83030;Studente;AV
5370;M;12;83030;Studente;AV
5445;M;57;83030;Disoccupato;AV
5449;M;62;83030;Avvocato;AV
5578;F;11;83030;Studente;AV
5610;F;64;83030;Dirigente;AV
5726;M;13;83030;Studente;AV
5728;F;54;83030;Impiegato;AV
5729;M;61;83030;Studente;AV
5791;M;59;83030;Data Analyst;AV
5806;F;50;83030;Dirigente;AV
5848;M;63;83030;Impiegato;AV
5872;M;38;83030;Programmatore;AV
5880;M;17;83030;Studente;AV
5927;M;13;83030;Studente;AV
5949;M;21;83030;Programmatore;AV
5951;M;42;83030;Data Analyst;AV
5973;M;65;83030;Studente;AV
6009;F;65;83030;Avvocato;AV
25;M;16;33050;Studente;UD
50;F;32;33050;Operaio;UD
93;M;37;33050;Programmatore;UD
117;M;35;33050;Programmatore;UD
140;F;25;33050;Dirigente;UD
186;M;17;33050;Studente;UD
208;M;13;33050;Studente;UD
220;M;21;33050;Avvocato;UD
260;M;20;33050;Musicista;UD
333;M;60;33050;Operaio;UD
392;M;40;33050;Data Engineer;UD
433;M;18;33050;Ricercatore;UD
446;F;35;33050;Disoccupato;UD
538;M;52;33050;Attore;UD
600;M;24;33050;Programmatore;UD
658;F;16;33050;Studente;UD
816;M;54;33050;Disoccupato;UD
836;M;45;33050;Infermiere;UD
919;F;39;33050;Dirigente;UD
932;F;27;33050;Ricercatore;UD
939;F;57;33050;Impiegato;UD
940;M;12;33050;Studente;UD
1053;M;28;33050;Disoccupato;UD
1077;M;22;33050;Direttore;UD
1146;F;34;33050;Attore;UD
1148;M;42;33050;Programmatore;UD
1308;M;45;33050;Studente;UD
1333;M;11;33050;Studente;UD
1344;F;43;33050;Data Scientis;UD
1498;M;61;33050;Data Analyst;UD
1538;M;30;33050;Direttore;UD
1584;M;38;33050;Musicista;UD
1595;M;11;33050;Studente;UD
1624;M;43;33050;Disoccupato;UD
1630;M;36;33050;Programmatore;UD
1648;M;35;33050;Ingegnere;UD
1664;F;51;33050;Data Analyst;UD
1697;F;30;33050;Data Analyst;UD
1703;M;63;33050;Autista;UD
1714;M;26;33050;Programmatore;UD
1772;M;12;33050;Studente;UD
1780;M;55;33050;Dirigente;UD
1782;M;42;33050;Disoccupato;UD
1799;M;34;33050;Infermiere;UD
1936;M;37;33050;Disoccupato;UD
1958;F;33;33050;Dirigente;UD
1990;M;15;33050;Studente;UD
2016;F;10;33050;Studente;UD
2026;M;17;33050;Studente;UD
2149;M;30;33050;Disoccupato;UD
2176;M;50;33050;Musicista;UD
2243;M;21;33050;Operaio;UD
2278;M;39;33050;Programmatore;UD
2305;M;32;33050;Impiegato;UD
2340;M;54;33050;Operaio;UD
2363;M;31;33050;Ingegnere;UD
2478;M;20;33050;Dirigente;UD
2499;M;12;33050;Studente;UD
2531;F;21;33050;Data Engineer;UD
2568;M;51;33050;Programmatore;UD
2573;M;21;33050;Attore;UD
2577;M;37;33050;Data Engineer;UD
2600;M;14;33050;Studente;UD
2626;M;32;33050;Dirigente;UD
2629;M;13;33050;Studente;UD
2631;F;50;33050;Dirigente;UD
2641;M;38;33050;Ricercatore;UD
2659;M;21;33050;Ingegnere;UD
2671;F;60;33050;Avvocato;UD
2743;M;45;33050;Ingegnere;UD
2831;M;37;33050;Disoccupato;UD
2950;M;52;33050;Disoccupato;UD
2956;M;31;33050;Avvocato;UD
2989;M;43;33050;Avvocato;UD
2991;M;42;33050;Dirigente;UD
2997;F;58;33050;Attore;UD
3014;M;49;33050;Data Engineer;UD
3096;F;52;33050;Direttore;UD
3264;F;24;33050;Dirigente;UD
3295;M;28;33050;Atleta;UD
3321;M;31;33050;Dirigente;UD
3357;M;61;33050;Atleta;UD
3376;M;25;33050;Attore;UD
3409;M;32;33050;Data Analyst;UD
3482;M;42;33050;Programmatore;UD
3624;M;12;33050;Studente;UD
3653;M;15;33050;Studente;UD
3716;M;35;33050;Avvocato;UD
3723;M;27;33050;Ingegnere;UD
3765;F;23;33050;Direttore;UD
3774;M;22;33050;Disoccupato;UD
3890;M;31;33050;Data Analyst;UD
3959;F;49;33050;Dirigente;UD
3986;M;56;33050;Data Engineer;UD
4011;M;50;33050;Programmatore;UD
4190;M;29;33050;Programmatore;UD
4194;M;20;33050;Data Analyst;UD
4199;F;29;33050;Data Scientis;UD
4246;F;26;33050;Data Engineer;UD
4273;M;29;33050;Architetto;UD
4354;M;52;33050;Ingegnere;UD
4366;M;27;33050;Autista;UD
4381;M;56;33050;Data Analyst;UD
4454;M;39;33050;Impiegato;UD
4533;M;34;33050;Avvocato;UD
4628;F;65;33050;Ricercatore;UD
4652;F;60;33050;Data Engineer;UD
4656;M;23;33050;Programmatore;UD
4781;F;19;33050;Ricercatore;UD
4790;F;51;33050;Operaio;UD
4842;F;45;33050;Dirigente;UD
4880;F;30;33050;Data Scientis;UD
4886;F;65;33050;Programmatore;UD
4894;M;55;33050;Data Engineer;UD
4916;M;47;33050;Impiegato;UD
4924;F;65;33050;Disoccupato;UD
4961;M;25;33050;Data Engineer;UD
4982;M;42;33050;Avvocato;UD
4993;M;17;33050;Studente;UD
4998;F;60;33050;Data Analyst;UD
5010;M;62;33050;Autista;UD
5047;M;29;33050;Ricercatore;UD
5083;M;34;33050;Data Analyst;UD
5149;M;50;33050;Dirigente;UD
5201;M;19;33050;Data Engineer;UD
5233;M;53;33050;Insegnante;UD
5249;F;56;33050;Ingegnere;UD
5251;F;30;33050;Programmatore;UD
5297;M;51;33050;Avvocato;UD
5309;M;63;33050;Disoccupato;UD
5315;M;34;33050;Avvocato;UD
5345;F;58;33050;Programmatore;UD
5371;M;41;33050;Infermiere;UD
5380;M;16;33050;Studente;UD
5388;F;56;33050;Data Analyst;UD
5511;M;17;33050;Studente;UD
5620;M;18;33050;Ingegnere;UD
5628;M;30;33050;Data Analyst;UD
5633;M;29;33050;Dirigente;UD
5665;M;50;33050;Data Analyst;UD
5683;F;20;33050;Data Scientis;UD
5700;F;19;33050;Ingegnere;UD
5744;F;46;33050;Data Analyst;UD
5812;F;61;33050;Data Engineer;UD
5837;M;35;33050;Data Engineer;UD
5858;M;28;33050;Data Analyst;UD
5909;M;26;33050;Impiegato;UD
5915;M;62;33050;Data Analyst;UD
5954;M;27;33050;Infermiere;UD
5989;F;54;33050;Studente;UD
6011;M;59;33050;Autista;UD
130;M;40;87060;Programmatore;CS
136;M;37;87060;Operaio;CS
153;M;54;87060;Studente;CS
276;M;41;87060;Attore;CS
314;F;20;87060;Data Scientis;CS
351;M;30;87060;Data Analyst;CS
380;M;13;87060;Studente;CS
539;M;24;87060;Operaio;CS
752;F;41;87060;Direttore;CS
779;M;30;87060;Disoccupato;CS
1005;M;9;87060;Studente;CS
1048;M;45;87060;Ricercatore;CS
1101;M;38;87060;Dirigente;CS
1281;M;36;87060;Musicista;CS
1347;F;44;87060;Dirigente;CS
1573;M;61;87060;Disoccupato;CS
1612;M;12;87060;Studente;CS
1693;M;62;87060;Avvocato;CS
1755;F;9;87060;Studente;CS
1827;F;15;87060;Studente;CS
1864;M;51;87060;Data Engineer;CS
1919;M;38;87060;Disoccupato;CS
1944;F;15;87060;Studente;CS
2000;M;48;87060;Data Analyst;CS
2201;M;65;87060;Impiegato;CS
2355;F;39;87060;Data Scientis;CS
2395;M;60;87060;Data Engineer;CS
2493;M;47;87060;Operaio;CS
2501;M;44;87060;Autista;CS
2666;M;54;87060;Attore;CS
2768;M;10;87060;Studente;CS
3070;F;31;87060;Data Analyst;CS
3117;M;29;87060;Disoccupato;CS
3169;M;32;87060;Disoccupato;CS
3179;F;32;87060;Impiegato;CS
3204;M;37;87060;Attore;CS
3252;M;56;87060;Disoccupato;CS
3259;F;14;87060;Studente;CS
3411;M;37;87060;Data Analyst;CS
3420;F;43;87060;Data Engineer;CS
3788;F;32;87060;Disoccupato;CS
3827;M;52;87060;Operaio;CS
3842;F;20;87060;Attore;CS
3891;F;57;87060;Attore;CS
4060;M;51;87060;Atleta;CS
4086;F;52;87060;Studente;CS
4124;M;58;87060;Atleta;CS
4127;M;62;87060;Programmatore;CS
4131;M;17;87060;Studente;CS
4133;M;19;87060;Data Analyst;CS
4183;M;50;87060;Dirigente;CS
4184;M;30;87060;Data Engineer;CS
4280;M;46;87060;Programmatore;CS
4322;F;15;87060;Studente;CS
4455;M;21;87060;Data Engineer;CS
4639;M;16;87060;Studente;CS
4779;M;65;87060;Direttore;CS
4791;M;25;87060;Data Analyst;CS
4805;M;56;87060;Dirigente;CS
4873;M;30;87060;Infermiere;CS
4943;F;9;87060;Studente;CS
5068;M;37;87060;Data Engineer;CS
5191;F;29;87060;Data Analyst;CS
5195;M;56;87060;Data Engineer;CS
5494;F;27;87060;Programmatore;CS
5544;M;53;87060;Autista;CS
5612;F;29;87060;Dirigente;CS
5763;F;14;87060;Studente;CS
5810;M;63;87060;Attore;CS
5882;M;64;87060;Data Engineer;CS
5899;M;47;87060;Programmatore;CS
25;M;16;33050;Studente;UD
50;F;32;33050;Operaio;UD
93;M;37;33050;Programmatore;UD
117;M;35;33050;Programmatore;UD
140;F;25;33050;Dirigente;UD
186;M;17;33050;Studente;UD
208;M;13;33050;Studente;UD
220;M;21;33050;Avvocato;UD
260;M;20;33050;Musicista;UD
333;M;60;33050;Operaio;UD
392;M;40;33050;Data Engineer;UD
433;M;18;33050;Ricercatore;UD
446;F;35;33050;Disoccupato;UD
538;M;52;33050;Attore;UD
600;M;24;33050;Programmatore;UD
658;F;16;33050;Studente;UD
816;M;54;33050;Disoccupato;UD
836;M;45;33050;Infermiere;UD
919;F;39;33050;Dirigente;UD
932;F;27;33050;Ricercatore;UD
939;F;57;33050;Impiegato;UD
940;M;12;33050;Studente;UD
1053;M;28;33050;Disoccupato;UD
1077;M;22;33050;Direttore;UD
1146;F;34;33050;Attore;UD
1148;M;42;33050;Programmatore;UD
1308;M;45;33050;Studente;UD
1333;M;11;33050;Studente;UD
1344;F;43;33050;Data Scientis;UD
1498;M;61;33050;Data Analyst;UD
1538;M;30;33050;Direttore;UD
1584;M;38;33050;Musicista;UD
1595;M;11;33050;Studente;UD
1624;M;43;33050;Disoccupato;UD
1630;M;36;33050;Programmatore;UD
1648;M;35;33050;Ingegnere;UD
1664;F;51;33050;Data Analyst;UD
1697;F;30;33050;Data Analyst;UD
1703;M;63;33050;Autista;UD
1714;M;26;33050;Programmatore;UD
1772;M;12;33050;Studente;UD
1780;M;55;33050;Dirigente;UD
1782;M;42;33050;Disoccupato;UD
1799;M;34;33050;Infermiere;UD
1936;M;37;33050;Disoccupato;UD
1958;F;33;33050;Dirigente;UD
1990;M;15;33050;Studente;UD
2016;F;10;33050;Studente;UD
2026;M;17;33050;Studente;UD
2149;M;30;33050;Disoccupato;UD
2176;M;50;33050;Musicista;UD
2243;M;21;33050;Operaio;UD
2278;M;39;33050;Programmatore;UD
2305;M;32;33050;Impiegato;UD
2340;M;54;33050;Operaio;UD
2363;M;31;33050;Ingegnere;UD
2478;M;20;33050;Dirigente;UD
2499;M;12;33050;Studente;UD
2531;F;21;33050;Data Engineer;UD
2568;M;51;33050;Programmatore;UD
2573;M;21;33050;Attore;UD
2577;M;37;33050;Data Engineer;UD
2600;M;14;33050;Studente;UD
2626;M;32;33050;Dirigente;UD
2629;M;13;33050;Studente;UD
2631;F;50;33050;Dirigente;UD
2641;M;38;33050;Ricercatore;UD
2659;M;21;33050;Ingegnere;UD
2671;F;60;33050;Avvocato;UD
2743;M;45;33050;Ingegnere;UD
2831;M;37;33050;Disoccupato;UD
2950;M;52;33050;Disoccupato;UD
2956;M;31;33050;Avvocato;UD
2989;M;43;33050;Avvocato;UD
2991;M;42;33050;Dirigente;UD
2997;F;58;33050;Attore;UD
3014;M;49;33050;Data Engineer;UD
3096;F;52;33050;Direttore;UD
3264;F;24;33050;Dirigente;UD
3295;M;28;33050;Atleta;UD
3321;M;31;33050;Dirigente;UD
3357;M;61;33050;Atleta;UD
3376;M;25;33050;Attore;UD
3409;M;32;33050;Data Analyst;UD
3482;M;42;33050;Programmatore;UD
3624;M;12;33050;Studente;UD
3653;M;15;33050;Studente;UD
3716;M;35;33050;Avvocato;UD
3723;M;27;33050;Ingegnere;UD
3765;F;23;33050;Direttore;UD
3774;M;22;33050;Disoccupato;UD
3890;M;31;33050;Data Analyst;UD
3959;F;49;33050;Dirigente;UD
3986;M;56;33050;Data Engineer;UD
4011;M;50;33050;Programmatore;UD
4190;M;29;33050;Programmatore;UD
4194;M;20;33050;Data Analyst;UD
4199;F;29;33050;Data Scientis;UD
4246;F;26;33050;Data Engineer;UD
4273;M;29;33050;Architetto;UD
4354;M;52;33050;Ingegnere;UD
4366;M;27;33050;Autista;UD
4381;M;56;33050;Data Analyst;UD
4454;M;39;33050;Impiegato;UD
4533;M;34;33050;Avvocato;UD
4628;F;65;33050;Ricercatore;UD
4652;F;60;33050;Data Engineer;UD
4656;M;23;33050;Programmatore;UD
4781;F;19;33050;Ricercatore;UD
4790;F;51;33050;Operaio;UD
4842;F;45;33050;Dirigente;UD
4880;F;30;33050;Data Scientis;UD
4886;F;65;33050;Programmatore;UD
4894;M;55;33050;Data Engineer;UD
4916;M;47;33050;Impiegato;UD
4924;F;65;33050;Disoccupato;UD
4961;M;25;33050;Data Engineer;UD
4982;M;42;33050;Avvocato;UD
4993;M;17;33050;Studente;UD
4998;F;60;33050;Data Analyst;UD
5010;M;62;33050;Autista;UD
5047;M;29;33050;Ricercatore;UD
5083;M;34;33050;Data Analyst;UD
5149;M;50;33050;Dirigente;UD
5201;M;19;33050;Data Engineer;UD
5233;M;53;33050;Insegnante;UD
5249;F;56;33050;Ingegnere;UD
5251;F;30;33050;Programmatore;UD
5297;M;51;33050;Avvocato;UD
5309;M;63;33050;Disoccupato;UD
5315;M;34;33050;Avvocato;UD
5345;F;58;33050;Programmatore;UD
5371;M;41;33050;Infermiere;UD
5380;M;16;33050;Studente;UD
5388;F;56;33050;Data Analyst;UD
5511;M;17;33050;Studente;UD
5620;M;18;33050;Ingegnere;UD
5628;M;30;33050;Data Analyst;UD
5633;M;29;33050;Dirigente;UD
5665;M;50;33050;Data Analyst;UD
5683;F;20;33050;Data Scientis;UD
5700;F;19;33050;Ingegnere;UD
5744;F;46;33050;Data Analyst;UD
5812;F;61;33050;Data Engineer;UD
5837;M;35;33050;Data Engineer;UD
5858;M;28;33050;Data Analyst;UD
5909;M;26;33050;Impiegato;UD
5915;M;62;33050;Data Analyst;UD
5954;M;27;33050;Infermiere;UD
5989;F;54;33050;Studente;UD
6011;M;59;33050;Autista;UD
5;M;15;01010;Studente;VT
44;M;64;01010;Programmatore;VT
133;F;24;01010;Disoccupato;VT
195;M;16;01010;Studente;VT
236;M;41;01010;Insegnante;VT
271;M;55;01010;Data Analyst;VT
274;M;22;01010;Data Analyst;VT
343;F;55;01010;Direttore;VT
350;M;21;01010;Impiegato;VT
396;M;48;01010;Dirigente;VT
606;F;51;01010;Studente;VT
619;F;36;01010;Dirigente;VT
630;F;32;01010;Ingegnere;VT
755;F;24;01010;Disoccupato;VT
965;M;41;01010;Data Engineer;VT
980;M;10;01010;Studente;VT
1060;M;13;01010;Studente;VT
1248;F;59;01010;Impiegato;VT
1271;F;61;01010;Ricercatore;VT
1363;M;28;01010;Data Engineer;VT
1377;M;36;01010;Attore;VT
1413;M;48;01010;Direttore;VT
1553;F;44;01010;Autista;VT
1569;F;25;01010;Architetto;VT
1609;F;64;01010;Data Scientis;VT
1910;M;47;01010;Studente;VT
1939;F;52;01010;Operaio;VT
1984;M;39;01010;Studente;VT
2024;M;17;01010;Studente;VT
2050;F;51;01010;Direttore;VT
2074;M;52;01010;Data Analyst;VT
2295;M;21;01010;Infermiere;VT
2341;M;11;01010;Studente;VT
2343;F;53;01010;Dirigente;VT
2394;M;32;01010;Ricercatore;VT
2459;M;22;01010;Data Engineer;VT
2598;M;56;01010;Programmatore;VT
2837;M;61;01010;Disoccupato;VT
2884;F;49;01010;Direttore;VT
2928;M;13;01010;Studente;VT
2937;F;57;01010;Data Analyst;VT
3060;F;63;01010;Dirigente;VT
3181;M;61;01010;Avvocato;VT
